2233
2099
2234
2196
1842
2337
2143
1747
2317
2146
1779
2284
2210
1841
2419
1791
2398
2163
1798
2322
2171
1777
2326
2161
1785
2343
2167
1786
2351
2163
1788
2358
2162
1779
2373
2172
1793
2327
2172
1797
2293
2177
1799
2382
2172
1790
2343
2164
1791
2326
2162
1779
2338
2158
1779
2360
2169
1790
2345
2163
1791
2367
2130
1791
2283
2131
1790
2283
2171
1789
2372
2177
1794
2304
2174
1789
2315
2177
1790
2302
2212
1850
2295
2144
1759
2274
2149
1766
2268
2142
1763
2355
2138
1758
2277
2149
1761
2242
2130
1765

